timestamp,usd_rate,interest_rate,usd_pct_change,interest_diff
2001-12-17,4.534999847412109,27.25,0.0,0.0
2001-12-18,4.534999847412109,27.25,0.0,0.0
2001-12-19,4.565000057220459,27.25,0.006615261481313972,0.0
2001-12-21,4.539999961853027,27.25,-0.005476472081942019,0.0
2001-12-27,4.579999923706055,27.25,0.008810564358837869,0.0
2002-01-02,4.59499979019165,27.25,0.0032750800732455065,0.0
2002-01-04,4.574999809265137,27.25,-0.004352553175128504,0.0
2002-01-07,4.574999809265137,27.25,0.0,0.0
2002-01-08,4.570000171661377,27.25,-0.0010928170081306865,0.0
2002-01-09,4.59499979019165,27.25,0.005470375840529895,0.0
2002-01-10,4.590000152587891,27.25,-0.0010880604639921243,0.0
2002-01-14,4.632500171661377,27.25,0.00925926310689218,0.0
2002-01-15,4.610000133514404,27.25,-0.004856996721686713,0.0
2002-01-16,4.612500190734863,27.25,0.0005423117457814541,0.0
2002-01-17,4.632500171661377,27.25,0.004336039045957696,0.0
2002-01-21,4.632500171661377,27.25,0.0,0.0
2002-01-23,4.637499809265137,27.25,0.0010792525458163116,0.0
2002-01-25,4.627500057220459,27.25,-0.0021562808530362076,0.0
2002-01-28,4.632500171661377,27.25,0.0010805217458864647,0.0
2002-01-29,4.632500171661377,27.25,0.0,0.0
2002-01-30,4.632500171661377,27.25,0.0,0.0
2002-01-31,4.635000228881836,27.25,0.0005396777394099939,0.0
2002-02-01,4.632500171661377,27.25,-0.0005393866444450834,0.0
2002-02-04,4.632500171661377,27.25,0.0,0.0
2002-02-05,4.632500171661377,27.25,0.0,0.0
2002-02-06,4.627500057220459,27.25,-0.0010793554788200987,0.0
2002-02-07,4.612500190734863,27.25,-0.0032414621934344634,0.0
2002-02-08,4.612500190734863,27.25,0.0,0.0
2002-02-11,4.612500190734863,27.25,0.0,0.0
2002-02-12,4.612500190734863,27.25,0.0,0.0
2002-02-13,4.632500171661377,27.25,0.004336039045957696,0.0
2002-02-14,4.632500171661377,27.25,0.0,0.0
2002-02-15,4.632500171661377,27.25,0.0,0.0
2002-02-18,4.627500057220459,27.25,-0.0010793554788200987,0.0
2002-02-19,4.632500171661377,27.25,0.0010805217458864647,0.0
2002-02-20,4.612500190734863,27.25,-0.004317318982276719,0.0
2002-02-21,4.612500190734863,27.25,0.0,0.0
2002-02-25,4.632500171661377,27.25,0.004336039045957696,0.0
2002-02-26,4.632500171661377,27.25,0.0,0.0
2002-02-27,4.627500057220459,27.25,-0.0010793554788200987,0.0
2002-02-28,4.632500171661377,27.25,0.0010805217458864647,0.0
2002-03-01,4.632500171661377,27.25,0.0,0.0
2002-03-05,4.635000228881836,27.25,0.0005396777394099939,0.0
2002-03-06,4.638800144195557,27.25,0.0008198306636626462,0.0
2002-03-07,4.632500171661377,27.25,-0.0013581038928919265,0.0
2002-03-08,4.632500171661377,27.25,0.0,0.0
2002-03-11,4.632500171661377,27.25,0.0,0.0
2002-03-12,4.632500171661377,27.25,0.0,0.0
2002-03-14,4.632699966430664,27.25,4.3128928631119834e-05,0.0
2002-03-15,4.632500171661377,27.25,-4.31270686068741e-05,0.0
2002-03-18,4.605000019073486,27.25,-0.0059363522005069225,0.0
2002-03-19,4.632500171661377,27.25,0.005971802925947456,0.0
2002-03-20,4.632500171661377,27.25,0.0,0.0
2002-03-21,4.632500171661377,27.25,0.0,0.0
2002-03-22,4.632500171661377,27.25,0.0,0.0
2002-03-25,4.632500171661377,27.25,0.0,0.0
2002-03-26,4.632500171661377,27.25,0.0,0.0
2002-03-27,4.599999904632568,27.25,-0.007015707679327021,0.0
2002-03-28,4.632500171661377,27.25,0.007065275587522901,0.0
2002-04-02,4.632500171661377,27.25,0.0,0.0
2002-04-04,4.632500171661377,27.25,0.0,0.0
2002-04-05,4.612500190734863,27.25,-0.004317318982276719,0.0
2002-04-08,4.627500057220459,27.25,0.0032520034396368303,0.0
2002-04-10,4.632500171661377,27.25,0.0010805217458864647,0.0
2002-04-11,4.638800144195557,27.25,0.0013599508474320121,0.0
2002-04-12,4.639999866485596,27.25,0.00025862771681173236,0.0
2002-04-15,4.599999904632568,27.25,-0.008620681681899223,0.0
2002-04-16,4.627500057220459,27.25,0.005978294164788123,0.0
2002-04-17,4.632500171661377,27.25,0.0010805217458864647,0.0
2002-04-18,4.632500171661377,27.25,0.0,0.0
2002-04-19,4.632500171661377,27.25,0.0,0.0
2002-04-22,4.632500171661377,27.25,0.0,0.0
2002-04-23,4.632500171661377,27.25,0.0,0.0
2002-04-24,4.632500171661377,27.25,0.0,0.0
2002-04-25,4.632500171661377,27.25,0.0,0.0
2002-04-26,4.632500171661377,27.25,0.0,0.0
2002-04-29,4.632500171661377,27.25,0.0,0.0
2002-04-30,4.643199920654297,27.25,0.002309713674351066,0.0
2002-05-02,4.635000228881836,27.25,-0.0017659570797255997,0.0
2002-05-03,4.635000228881836,27.25,0.0,0.0
2002-05-06,4.635000228881836,27.25,0.0,0.0
2002-05-07,4.643199920654297,27.25,0.0017690812011974533,0.0
2002-05-08,4.599999904632568,27.25,-0.009303931934862897,0.0
2002-05-10,4.632500171661377,27.25,0.007065275587522901,0.0
2002-05-13,4.627500057220459,27.25,-0.0010793554788200987,0.0
2002-05-14,4.627500057220459,27.25,0.0,0.0
2002-05-15,4.599999904632568,27.25,-0.005942766558150847,0.0
2002-05-16,4.599999904632568,27.25,0.0,0.0
2002-05-17,4.659999847412109,27.25,0.013043466092057088,0.0
2002-05-21,4.627500057220459,27.25,-0.0069742041321522175,0.0
2002-05-23,4.632500171661377,27.25,0.0010805217458864647,0.0
2002-05-24,4.632500171661377,27.25,0.0,0.0
2002-05-27,4.599999904632568,27.25,-0.007015707679327021,0.0
2002-05-28,4.627500057220459,27.25,0.005978294164788123,0.0
2002-05-29,4.627500057220459,27.25,0.0,0.0
2002-05-30,4.599999904632568,27.25,-0.005942766558150847,0.0
2002-05-31,4.599999904632568,27.25,0.0,0.0
2002-06-03,4.627500057220459,27.25,0.005978294164788123,0.0
2002-06-04,4.627500057220459,27.25,0.0,0.0
2002-06-05,4.632500171661377,27.25,0.0010805217458864647,0.0
2002-06-06,4.632500171661377,27.25,0.0,0.0
2002-06-07,4.632500171661377,27.25,0.0,0.0
2002-06-10,4.599999904632568,27.25,-0.007015707679327021,0.0
2002-06-11,4.632500171661377,27.25,0.007065275587522901,0.0
2002-06-12,4.643650054931641,27.25,0.0024068824300258473,0.0
2002-06-13,4.635000228881836,27.25,-0.001862721339352058,0.0
2002-06-17,4.632500171661377,27.25,-0.0005393866444450834,0.0
2002-06-18,4.632500171661377,27.25,0.0,0.0
2002-06-19,4.599999904632568,27.25,-0.007015707679327021,0.0
2002-06-20,4.632500171661377,27.25,0.007065275587522901,0.0
2002-06-21,4.632500171661377,27.25,0.0,0.0
2002-06-24,4.599999904632568,27.25,-0.007015707679327021,0.0
2002-06-25,4.627500057220459,27.25,0.005978294164788123,0.0
2002-06-26,4.632500171661377,27.25,0.0010805217458864647,0.0
2002-06-27,4.643650054931641,27.25,0.0024068824300258473,0.0
2002-07-01,4.632500171661377,27.25,-0.0024011032567844426,0.0
2002-07-03,4.6441497802734375,27.25,0.002514756218105596,0.0
2002-07-05,4.632500171661377,27.25,-0.0025084480826917943,0.0
2002-07-08,4.632500171661377,27.25,0.0,0.0
2002-07-09,4.632500171661377,27.25,0.0,0.0
2002-07-10,4.632500171661377,27.25,0.0,0.0
2002-07-11,4.599999904632568,27.25,-0.007015707679327021,0.0
2002-07-12,4.599999904632568,27.25,0.0,0.0
2002-07-15,4.632500171661377,27.25,0.007065275587522901,0.0
2002-07-16,4.645150184631348,27.25,0.0027307096602726677,0.0
2002-07-17,4.632500171661377,27.25,-0.002723273191860165,0.0
2002-07-18,4.630000114440918,27.25,-0.0005396777394101049,0.0
2002-07-19,4.630000114440918,27.25,0.0,0.0
2002-07-22,4.632500171661377,27.25,0.0005399691487395497,0.0
2002-07-23,4.632500171661377,27.25,0.0,0.0
2002-07-24,4.645150184631348,27.25,0.0027307096602726677,0.0
2002-07-25,4.632500171661377,27.25,-0.002723273191860165,0.0
2002-07-26,4.632500171661377,27.25,0.0,0.0
2002-07-29,4.632500171661377,27.25,0.0,0.0
2002-07-30,4.625150203704834,27.25,-0.0015866093220039401,0.0
2002-07-31,4.645150184631348,27.25,0.004324179766203695,0.0
2002-08-01,4.632500171661377,27.25,-0.002723273191860165,0.0
2002-08-02,4.632500171661377,27.25,0.0,0.0
2002-08-05,4.645150184631348,27.25,0.0027307096602726677,0.0
2002-08-06,4.645150184631348,27.25,0.0,0.0
2002-08-07,4.645150184631348,27.25,0.0,0.0
2002-08-08,4.645150184631348,27.25,0.0,0.0
2002-08-09,4.645150184631348,27.25,0.0,0.0
2002-08-12,4.599999904632568,27.25,-0.009719875182542137,0.0
2002-08-13,4.599999904632568,27.25,0.0,0.0
2002-08-14,4.632500171661377,27.25,0.007065275587522901,0.0
2002-08-15,4.645150184631348,27.25,0.0027307096602726677,0.0
2002-08-16,4.645150184631348,27.25,0.0,0.0
2002-08-19,4.599999904632568,27.25,-0.009719875182542137,0.0
2002-08-20,4.632500171661377,27.25,0.007065275587522901,0.0
2002-08-21,4.632500171661377,27.25,0.0,0.0
2002-08-23,4.645150184631348,27.25,0.0027307096602726677,0.0
2002-08-26,4.632500171661377,27.25,-0.002723273191860165,0.0
2002-08-28,4.599999904632568,27.25,-0.007015707679327021,0.0
2002-08-29,4.632500171661377,27.25,0.007065275587522901,0.0
2002-09-02,4.632500171661377,27.25,0.0,0.0
2002-09-03,4.632500171661377,27.25,0.0,0.0
2002-09-04,4.599999904632568,27.25,-0.007015707679327021,0.0
2002-09-05,4.632500171661377,27.25,0.007065275587522901,0.0
2002-09-06,4.632500171661377,27.25,0.0,0.0
2002-09-09,4.627649784088135,27.25,-0.0010470345155978444,0.0
2002-09-10,4.599999904632568,27.25,-0.00597492912074693,0.0
2002-09-11,4.599999904632568,27.25,0.0,0.0
2002-09-12,4.645150184631348,27.25,0.009815278464095023,0.0
2002-09-13,4.645150184631348,27.25,0.0,0.0
2002-09-16,4.632500171661377,27.25,-0.002723273191860165,0.0
2002-09-17,4.632500171661377,27.25,0.0,0.0
2002-09-18,4.637499809265137,27.25,0.0010792525458163116,0.0
2002-09-19,4.645150184631348,27.25,0.0016496766966818122,0.0
2002-09-20,4.645150184631348,27.25,0.0,0.0
2002-09-23,4.632500171661377,27.25,-0.002723273191860165,0.0
2002-09-24,4.632500171661377,27.25,0.0,0.0
2002-09-25,4.632500171661377,27.25,0.0,0.0
2002-09-26,4.645150184631348,27.25,0.0027307096602726677,0.0
2002-09-27,4.645150184631348,27.25,0.0,0.0
2002-09-30,4.645150184631348,27.25,0.0,0.0
2002-10-01,4.632500171661377,27.25,-0.002723273191860165,0.0
2002-10-02,4.645150184631348,27.25,0.0027307096602726677,0.0
2002-10-04,4.632500171661377,27.25,-0.002723273191860165,0.0
2002-10-07,4.630000114440918,27.25,-0.0005396777394101049,0.0
2002-10-08,4.632500171661377,27.25,0.0005399691487395497,0.0
2002-10-09,4.632500171661377,27.25,0.0,0.0
2002-10-10,4.645150184631348,27.25,0.0027307096602726677,0.0
2002-10-11,4.645150184631348,27.25,0.0,0.0
2002-10-14,4.599999904632568,27.25,-0.009719875182542137,0.0
2002-10-15,4.645150184631348,27.25,0.009815278464095023,0.0
2002-10-16,4.645150184631348,27.25,0.0,0.0
2002-10-17,4.632500171661377,27.25,-0.002723273191860165,0.0
2002-10-18,4.632500171661377,27.25,0.0,0.0
2002-10-21,4.632500171661377,27.25,0.0,0.0
2002-10-22,4.632500171661377,27.25,0.0,0.0
2002-10-23,4.632500171661377,27.25,0.0,0.0
2002-10-24,4.632500171661377,27.25,0.0,0.0
2002-10-25,4.632500171661377,27.25,0.0,0.0
2002-10-28,4.64015007019043,27.25,0.001651354181452458,0.0
2002-10-29,4.599999904632568,27.25,-0.008652773067792996,0.0
2002-10-30,4.645150184631348,27.25,0.009815278464095023,0.0
2002-10-31,4.632500171661377,27.25,-0.002723273191860165,0.0
2002-11-01,4.632500171661377,27.25,0.0,0.0
2002-11-04,4.632500171661377,27.25,0.0,0.0
2002-11-05,4.632500171661377,27.25,0.0,0.0
2002-11-06,4.632500171661377,27.25,0.0,0.0
2002-11-07,4.645150184631348,27.25,0.0027307096602726677,0.0
2002-11-08,4.645150184631348,27.25,0.0,0.0
2002-11-11,4.632500171661377,27.25,-0.002723273191860165,0.0
2002-11-12,4.637499809265137,27.25,0.0010792525458163116,0.0
2002-11-13,4.635000228881836,27.25,-0.0005389930967343304,0.0
2002-11-14,4.632500171661377,27.25,-0.0005393866444450834,0.0
2002-11-15,4.632500171661377,27.25,0.0,0.0
2002-11-18,4.632500171661377,27.25,0.0,0.0
2002-11-19,4.632500171661377,27.25,0.0,0.0
2002-11-20,4.632500171661377,27.25,0.0,0.0
2002-11-21,4.632500171661377,27.25,0.0,0.0
2002-11-22,4.632500171661377,27.25,0.0,0.0
2002-11-25,4.632500171661377,27.25,0.0,0.0
2002-11-26,4.632500171661377,27.25,0.0,0.0
2002-11-27,4.632500171661377,27.25,0.0,0.0
2002-11-28,4.632500171661377,27.25,0.0,0.0
2002-11-29,4.632500171661377,27.25,0.0,0.0
2002-12-02,4.632500171661377,27.25,0.0,0.0
2002-12-03,4.632500171661377,27.25,0.0,0.0
2002-12-04,4.632500171661377,27.25,0.0,0.0
2002-12-05,4.632500171661377,27.25,0.0,0.0
2002-12-09,4.637499809265137,27.25,0.0010792525458163116,0.0
2002-12-10,4.632500171661377,27.25,-0.0010780890155016598,0.0
2002-12-11,4.632500171661377,27.25,0.0,0.0
2002-12-12,4.632500171661377,27.25,0.0,0.0
2002-12-13,4.632500171661377,27.25,0.0,0.0
2002-12-16,4.632500171661377,27.25,0.0,0.0
2002-12-17,4.632500171661377,27.25,0.0,0.0
2002-12-18,4.632500171661377,27.25,0.0,0.0
2002-12-19,4.632500171661377,27.25,0.0,0.0
2002-12-20,4.632500171661377,27.25,0.0,0.0
2002-12-23,4.632500171661377,27.25,0.0,0.0
2002-12-27,4.632500171661377,27.25,0.0,0.0
2002-12-30,4.619999885559082,27.25,-0.0026983886970504134,0.0
2003-01-02,4.590000152587891,27.25,-0.006493448855910744,0.0
2003-01-03,4.590000152587891,27.25,0.0,0.0
2003-01-06,4.614999771118164,27.25,0.005446539803746653,0.0
2003-01-07,4.614999771118164,27.25,0.0,0.0
2003-01-08,4.632649898529053,27.25,0.0038245131714518266,0.0
2003-01-09,4.619999885559082,27.25,-0.002730621403958744,0.0
2003-01-10,4.619999885559082,27.25,0.0,0.0
2003-01-13,4.590000152587891,27.25,-0.006493448855910744,0.0
2003-01-14,4.619999885559082,27.25,0.006535889318931121,0.0
2003-01-15,4.590000152587891,27.25,-0.006493448855910744,0.0
2003-01-16,4.632649898529053,27.25,0.009291883338416795,0.0
2003-01-17,4.632649898529053,27.25,0.0,0.0
2003-01-20,4.619999885559082,27.25,-0.002730621403958744,0.0
2003-01-21,4.619999885559082,27.25,0.0,0.0
2003-01-22,4.630000114440918,27.25,0.0021645517596426966,0.0
2003-01-23,4.630000114440918,27.25,0.0,0.0
2003-01-24,4.630000114440918,27.25,0.0,0.0
2003-01-27,4.590000152587891,27.25,-0.008639300402664807,0.0
2003-01-28,4.590000152587891,27.25,0.0,0.0
2003-01-29,5.360000133514404,27.25,0.16775598155315508,0.0
2003-01-30,5.360000133514404,27.25,0.0,0.0
2003-01-31,5.340000152587891,27.25,-0.0037313396321504433,0.0
2003-02-03,5.469900131225586,27.25,0.024325838001098665,0.0
2003-02-04,5.5,27.25,0.005502818708258639,0.0
2003-02-05,5.554999828338623,27.25,0.009999968788840574,0.0
2003-02-28,5.574999809265137,27.25,0.0036003567136915215,0.0
2003-03-03,5.590000152587891,27.25,0.0026906446342518375,0.0
2003-03-04,5.590000152587891,27.25,0.0,0.0
2003-03-05,5.599999904632568,27.25,0.0017888643598780174,0.0
2003-03-06,5.659999847412109,27.25,0.01071427567880967,0.0
2003-03-07,5.659999847412109,27.25,0.0,0.0
2003-03-10,5.684999942779541,27.25,0.004416978099188951,0.0
2003-03-11,5.715000152587891,27.25,0.005277081813598317,0.0
2003-03-12,5.699999809265137,27.25,-0.0026247319199040886,0.0
2003-03-13,5.684999942779541,27.25,-0.00263155561184647,0.0
2003-03-14,5.684999942779541,27.25,0.0,0.0
2003-03-17,5.71999979019165,27.25,0.006156525552223124,0.0
2003-03-18,5.704999923706055,27.25,-0.0026223543768859603,0.0
2003-03-19,5.704999923706055,27.25,0.0,0.0
2003-03-20,5.71999979019165,27.25,0.00262924920003349,0.0
2003-03-21,5.71999979019165,27.25,0.0,0.0
2003-03-24,5.715000152587891,27.25,-0.000874062550200283,0.0
2003-03-25,5.724999904632568,27.25,0.0017497378438651179,0.0
2003-03-26,5.760000228881836,27.25,0.006113593857171251,0.0
2003-03-28,5.744999885559082,27.25,-0.002604226167828738,0.0
2003-03-31,5.762499809265137,27.25,0.003046113847633647,0.0
2003-04-01,5.775000095367432,27.25,0.0021692471177519046,0.0
2003-04-02,5.762499809265137,27.25,-0.0021645516702800682,0.0
2003-04-03,5.762499809265137,27.25,0.0,0.0
2003-04-04,5.762499809265137,27.25,0.0,0.0
2003-04-07,5.804999828338623,27.25,0.0073752747037239,0.0
2003-04-08,5.755000114440918,27.25,-0.008613215396427454,0.0
2003-04-09,5.809999942779541,27.25,0.009556877019100796,0.0
2003-04-10,5.84499979019165,27.25,0.0060240701818949915,0.0
2003-04-11,5.875,27.25,0.005132628038531761,0.0
2003-04-14,5.875,27.25,0.0,0.0
2003-04-15,5.855000019073486,27.25,-0.0034042520725980907,0.0
2003-04-16,5.894999980926514,27.25,0.006831761182360729,0.0
2003-04-17,5.929999828338623,27.25,0.0059372090797884525,0.0
2003-04-21,5.914999961853027,27.25,-0.0025294885193610783,0.0
2003-04-22,5.914999961853027,27.25,0.0,0.0
2003-04-23,5.909999847412109,27.25,-0.0008453278906449535,0.0
2003-04-24,5.914999961853027,27.25,0.0008460430744523517,0.0
2003-04-25,5.914999961853027,27.25,0.0,0.0
2003-04-28,5.914999961853027,27.25,0.0,0.0
2003-04-29,5.954999923706055,27.25,0.006762461895349903,0.0
2003-12-01,6.10699987411499,27.25,0.025524761100977456,0.0
2003-12-02,6.074900150299072,27.25,-0.005256218188570028,0.0
2003-12-03,6.1057000160217285,27.25,0.005070020076155535,0.0
2003-12-04,6.116099834442139,27.25,0.0017032966560952545,0.0
2003-12-05,6.108799934387207,27.25,-0.0011935547575308014,0.0
2003-12-08,6.122099876403809,27.25,0.0021771775405075022,0.0
2003-12-09,6.109000205993652,27.25,-0.0021397348417404594,0.0
2003-12-10,6.139400005340576,27.25,0.004976231514462581,0.0
2003-12-11,6.089799880981445,27.25,-0.008078985620090684,0.0
2003-12-12,6.1209001541137695,27.25,0.005106945012996356,0.0
2003-12-15,6.097300052642822,27.25,-0.003855658624832503,0.0
2003-12-16,6.14169979095459,27.25,0.007281868684242188,0.0
2003-12-17,6.122099876403809,27.25,-0.0031912850217211686,0.0
2003-12-18,6.095699787139893,27.25,-0.004312260465672679,0.0
2003-12-19,6.117800235748291,27.25,0.0036255802254276936,0.0
2003-12-22,6.130199909210205,27.25,0.002026818951926357,0.0
2003-12-23,6.122000217437744,27.25,-0.0013375896208770444,0.0
2003-12-24,6.093999862670898,27.25,-0.004573726522761334,0.0
2003-12-25,6.099100112915039,27.25,0.0008369298259067737,0.0
2003-12-26,6.107500076293945,27.25,0.0013772463516574796,0.0
2003-12-29,6.136099815368652,27.25,0.004682724309037045,0.0
2003-12-30,6.105899810791016,27.25,-0.004921693826100526,0.0
2003-12-31,5.961900234222412,27.25,-0.023583678250683304,0.0
2004-01-01,5.973800182342529,27.25,0.0019959992037117402,0.0
2004-01-02,6.139100074768066,27.25,0.027670810435563853,0.0
2004-01-05,6.114299774169922,27.25,-0.00403972899872973,0.0
2004-01-06,6.151800155639648,27.25,0.006133225856564728,0.0
2004-01-07,6.136499881744385,27.25,-0.0024871214129472685,0.0
2004-01-08,6.1427998542785645,27.25,0.001026639396330964,0.0
2004-01-09,6.142399787902832,27.25,-6.512769180555544e-05,0.0
2004-01-12,6.154900074005127,27.25,0.0020350818139376337,0.0
2004-01-13,6.0945000648498535,27.25,-0.00981332083852493,0.0
2004-01-14,6.155900001525879,27.25,0.010074646980504642,0.0
2004-01-15,6.139900207519531,27.25,-0.002599099076070366,0.0
2004-01-16,6.141200065612793,27.25,0.00021170671335490887,0.0
2004-01-19,6.117499828338623,27.25,-0.003859219211384657,0.0
2004-01-20,6.113699913024902,27.25,-0.0006211549522433524,0.0
2004-01-21,6.103799819946289,27.25,-0.0016193292473386522,0.0
2004-01-22,6.119800090789795,27.25,0.0026213623178170664,0.0
2004-01-23,6.133600234985352,27.25,0.0022549991814806436,0.0
2004-01-26,6.166399955749512,27.25,0.005347547852413648,0.0
2004-01-27,6.14139986038208,27.25,-0.004054244866832146,0.0
2004-01-28,6.2032999992370605,27.25,0.010079157889440804,0.0
2004-01-29,6.11359977722168,27.25,-0.014460081251336021,0.0
2004-01-30,6.117199897766113,27.25,0.0005888708249839336,0.0
2004-02-02,6.124899864196777,27.25,0.0012587403647665862,0.0
2004-02-03,6.124899864196777,27.25,0.0,0.0
2004-02-04,6.1331000328063965,27.25,0.0013388249263557306,0.0
