datetime,DXY,SP500
2020-12-02,91.12000274658203,3669.010009765625
2020-12-03,90.70999908447266,3666.719970703125
2020-12-04,90.69999694824219,3699.1201171875
2020-12-07,90.79000091552734,3691.9599609375
2020-12-08,90.97000122070312,3702.25
2020-12-09,91.08999633789062,3672.820068359375
2020-12-10,90.79000091552734,3668.10009765625
2020-12-11,90.9800033569336,3663.4599609375
2020-12-14,90.70999908447266,3647.489990234375
2020-12-15,90.47000122070312,3694.6201171875
2020-12-16,90.44999694824219,3701.169921875
2020-12-17,89.81999969482422,3722.47998046875
2020-12-18,90.0199966430664,3709.409912109375
2020-12-21,90.04000091552734,3694.919921875
2020-12-22,90.6500015258789,3687.260009765625
2020-12-23,90.41000366210938,3690.010009765625
2020-12-24,90.33000183105469,3703.06005859375
2020-12-28,90.33999633789062,3735.360107421875
2020-12-29,90.01000213623047,3727.0400390625
2020-12-30,89.62999725341797,3732.0400390625
2020-12-31,89.94000244140625,3756.070068359375
2021-01-04,89.87999725341797,3700.64990234375
2021-01-05,89.44000244140625,3726.860107421875
2021-01-06,89.52999877929688,3748.139892578125
2021-01-07,89.83000183105469,3803.7900390625
2021-01-08,90.0999984741211,3824.679931640625
2021-01-11,90.54000091552734,3799.610107421875
2021-01-12,90.05000305175781,3801.18994140625
2021-01-13,90.31999969482422,3809.840087890625
2021-01-14,90.23999786376953,3795.5400390625
2021-01-15,90.77999877929688,3768.25
2021-01-19,90.5,3798.909912109375
2021-01-20,90.47000122070312,3851.85009765625
2021-01-21,90.12999725341797,3853.070068359375
2021-01-22,90.23999786376953,3841.469970703125
2021-01-25,90.38999938964844,3855.360107421875
2021-01-26,90.16999816894531,3849.6201171875
2021-01-27,90.6500015258789,3750.77001953125
2021-01-28,90.45999908447266,3787.3798828125
2021-01-29,90.58000183105469,3714.239990234375
2021-02-01,91.0199966430664,3773.860107421875
2021-02-02,91.19999694824219,3826.31005859375
2021-02-03,91.12000274658203,3830.169921875
2021-02-04,91.52999877929688,3871.739990234375
2021-02-05,91.04000091552734,3886.830078125
2021-02-08,90.93000030517578,3915.590087890625
2021-02-09,90.44000244140625,3911.22998046875
2021-02-10,90.37000274658203,3909.8798828125
2021-02-11,90.41999816894531,3916.3798828125
2021-02-12,90.4800033569336,3934.830078125
2021-02-16,90.51000213623047,3932.590087890625
2021-02-17,90.94999694824219,3931.330078125
2021-02-18,90.58999633789062,3913.969970703125
2021-02-19,90.36000061035156,3906.7099609375
2021-02-22,90.01000213623047,3876.5
2021-02-23,90.16999816894531,3881.3701171875
2021-02-24,90.18000030517578,3925.429931640625
2021-02-25,90.12999725341797,3829.340087890625
2021-02-26,90.93000030517578,3811.14990234375
2021-03-01,91.04000091552734,3901.820068359375
2021-03-02,90.79000091552734,3870.2900390625
2021-03-03,90.94999694824219,3819.719970703125
2021-03-04,91.62999725341797,3768.469970703125
2021-03-05,91.9800033569336,3841.93994140625
2021-03-08,92.30999755859375,3821.35009765625
2021-03-09,91.95999908447266,3875.43994140625
2021-03-10,91.79000091552734,3898.81005859375
2021-03-11,91.41999816894531,3939.340087890625
2021-03-12,91.68000030517578,3943.340087890625
2021-03-15,91.83000183105469,3968.93994140625
2021-03-16,91.87000274658203,3962.7099609375
2021-03-17,91.4000015258789,3974.1201171875
2021-03-18,91.8499984741211,3915.4599609375
2021-03-19,91.91999816894531,3913.10009765625
2021-03-22,91.80000305175781,3940.590087890625
2021-03-23,92.33999633789062,3910.52001953125
2021-03-24,92.52999877929688,3889.139892578125
2021-03-25,92.87999725341797,3909.52001953125
2021-03-26,92.7699966430664,3974.5400390625
2021-03-29,92.94000244140625,3971.090087890625
2021-03-30,93.30000305175781,3958.550048828125
2021-03-31,93.2300033569336,3972.889892578125
2021-04-01,92.93000030517578,4019.8701171875
2021-04-05,92.5999984741211,4077.909912109375
2021-04-06,92.33999633789062,4073.93994140625
2021-04-07,92.45999908447266,4079.949951171875
2021-04-08,92.05999755859375,4097.169921875
2021-04-09,92.16000366210938,4128.7998046875
2021-04-12,92.13999938964844,4127.990234375
2021-04-13,91.8499984741211,4141.58984375
2021-04-14,91.69000244140625,4124.66015625
2021-04-15,91.66999816894531,4170.419921875
2021-04-16,91.55999755859375,4185.47021484375
2021-04-19,91.06999969482422,4163.259765625
2021-04-20,91.23999786376953,4134.93994140625
2021-04-21,91.16000366210938,4173.419921875
2021-04-22,91.33000183105469,4134.97998046875
2021-04-23,90.86000061035156,4180.169921875
2021-04-26,90.80999755859375,4187.6201171875
2021-04-27,90.91000366210938,4186.72021484375
2021-04-28,90.61000061035156,4183.18017578125
2021-04-29,90.61000061035156,4211.47021484375
2021-04-30,91.27999877929688,4181.169921875
2021-05-03,90.94999694824219,4192.66015625
2021-05-04,91.29000091552734,4164.66015625
2021-05-05,91.30999755859375,4167.58984375
2021-05-06,90.94999694824219,4201.6201171875
2021-05-07,90.2300033569336,4232.60009765625
2021-05-10,90.20999908447266,4188.43017578125
2021-05-11,90.13999938964844,4152.10009765625
2021-05-12,90.70999908447266,4063.0400390625
2021-05-13,90.75,4112.5
2021-05-14,90.31999969482422,4173.85009765625
2021-05-17,90.22000122070312,4163.2900390625
2021-05-18,89.75,4127.830078125
2021-05-19,90.19000244140625,4115.68017578125
2021-05-20,89.80999755859375,4159.1201171875
2021-05-21,90.0199966430664,4155.85986328125
2021-05-24,89.83000183105469,4197.0498046875
2021-05-25,89.63999938964844,4188.1298828125
2021-05-26,90.04000091552734,4195.990234375
2021-05-27,89.97000122070312,4200.8798828125
2021-05-28,90.02999877929688,4204.10986328125
2021-06-01,89.83000183105469,4202.0400390625
2021-06-02,89.9000015258789,4208.1201171875
2021-06-03,90.5,4192.85009765625
2021-06-04,90.13999938964844,4229.89013671875
2021-06-07,89.94999694824219,4226.52001953125
2021-06-08,90.08000183105469,4227.259765625
2021-06-09,90.12000274658203,4219.5498046875
2021-06-10,90.08000183105469,4239.18017578125
2021-06-11,90.55999755859375,4247.43994140625
2021-06-14,90.5199966430664,4255.14990234375
2021-06-15,90.54000091552734,4246.58984375
2021-06-16,91.12999725341797,4223.7001953125
2021-06-17,91.88999938964844,4221.85986328125
2021-06-18,92.2300033569336,4166.4501953125
2021-06-21,91.86000061035156,4224.7900390625
2021-06-22,91.7300033569336,4246.43994140625
2021-06-23,91.80000305175781,4241.83984375
2021-06-24,91.81999969482422,4266.490234375
2021-06-25,91.80999755859375,4280.7001953125
2021-06-28,91.87999725341797,4290.60986328125
2021-06-29,92.05000305175781,4291.7998046875
2021-06-30,92.44000244140625,4297.5
2021-07-01,92.5999984741211,4319.93994140625
2021-07-02,92.2300033569336,4352.33984375
2021-07-06,92.55000305175781,4343.5400390625
2021-07-07,92.63999938964844,4358.1298828125
2021-07-08,92.36000061035156,4320.81982421875
2021-07-09,92.12999725341797,4369.5498046875
2021-07-12,92.2300033569336,4384.6298828125
2021-07-13,92.75,4369.2099609375
2021-07-14,92.41000366210938,4374.2998046875
2021-07-15,92.62000274658203,4360.02978515625
2021-07-16,92.69000244140625,4327.16015625
2021-07-19,92.88999938964844,4258.490234375
2021-07-20,92.97000122070312,4323.06005859375
2021-07-21,92.75,4358.68994140625
2021-07-22,92.81999969482422,4367.47998046875
2021-07-23,92.91000366210938,4411.7900390625
2021-07-26,92.6500015258789,4422.2998046875
2021-07-27,92.43000030517578,4401.4599609375
2021-07-28,92.31999969482422,4400.64013671875
2021-07-29,91.86000061035156,4419.14990234375
2021-07-30,92.16999816894531,4395.259765625
2021-08-02,92.05000305175781,4387.16015625
2021-08-03,92.08000183105469,4423.14990234375
