Price,Close,High,Low,Open,Volume
Ticker,ARCC.CA,ARCC.CA,ARCC.CA,ARCC.CA,ARCC.CA
Date,,,,,
2014-05-18,4.427523136138916,5.965863508924748,2.982931754462374,3.835197970023052,19622158
2014-05-19,4.436046123504639,4.48718205385604,4.355081002046315,4.427523671642196,3322478
2014-05-20,4.350819110870361,4.410477893140807,4.303944614624287,4.436045652405136,7104540
2014-05-21,4.333774089813232,4.4062167565174635,4.278376732545747,4.350819399249978,1658176
2014-05-22,4.397693634033203,4.602237741360812,4.333773829088942,4.333773829088942,6802208
2014-05-25,4.649111747741699,4.7087705240875195,4.491442559962211,4.482920109851189,3438937
2014-05-26,4.708769798278809,4.90052956972891,4.6022365467629625,4.649111031128777,2132865
2014-05-27,4.708769798278809,4.708769798278809,4.708769798278809,4.708769798278809,0
2014-05-28,4.615021228790283,4.687463884978599,4.534056122316846,4.7087706202796635,1202592
2014-05-29,4.499965190887451,4.713031716080391,4.3721251944932575,4.615020903167723,5023304
2014-06-01,4.431783676147461,4.6874636755526495,4.278375920339641,4.499965307343093,2691393
2014-06-02,4.508488178253174,4.678941256178888,4.414738782197934,4.431784089990505,758646
2014-06-03,4.529795169830322,4.602237833628694,4.478659243571275,4.508488432290998,2507700
2014-06-04,4.610759735107422,4.666157083548224,4.5170107513388364,4.529794629781431,1373282
2014-06-05,4.747122764587402,4.887746651648241,4.5851921417674895,4.610759899564633,831960
2014-06-08,4.747122764587402,4.747122764587402,4.747122764587402,4.747122764587402,0
2014-06-09,4.7641682624816895,4.836610923124922,4.713032338449796,4.747122954471059,558596
2014-06-10,4.759907245635986,4.78973643563691,4.6533739597558474,4.764168674605329,628207
2014-06-11,4.738600254058838,4.789736179782699,4.721554945484217,4.759906991375167,241893
2014-06-12,4.721554756164551,4.853656197115162,4.687464140382238,4.738600064055707,243081
2014-06-15,4.721554756164551,4.721554756164551,4.721554756164551,4.721554756164551,0
2014-06-16,4.687464714050293,4.7130328822122465,4.644851235911119,4.721555334004734,222896
2014-06-17,4.610759735107422,4.683202390269072,4.585191978222232,4.666157083548224,221364
2014-06-18,4.670419692993164,4.75138481879554,4.5809317084788175,4.610760901186175,1282698
2014-06-19,4.687464714050293,4.721555334004734,4.649112665003486,4.670419404073073,401887
2014-06-22,4.691725254058838,4.730077295837917,4.687463825774014,4.687463825774014,565907
2014-06-23,4.747681617736816,4.756290485186474,4.734768727055724,4.739073160780553,107220
2014-06-24,4.743377685546875,4.747681708860919,4.734768817931984,4.747681708860919,1293488
2014-06-25,4.751986503601074,4.76920382964518,4.743378045825737,4.743378045825737,987579
2014-06-26,4.708942413330078,4.764898818824488,4.691725089369751,4.7519859284775885,424542
2014-06-29,4.721856117248535,4.734769008697736,4.691725489875844,4.708942815305917,141251
2014-06-30,4.730464458465576,4.734768892340667,4.700334242326753,4.721856001208802,120572
2014-07-02,4.7175517082214355,4.751986359263726,4.6142477550945635,4.730464599738939,144875
2014-07-03,4.734768867492676,4.7519861924092766,4.6960297838069724,4.717551542576075,159939
2014-07-06,4.734768867492676,4.734768867492676,4.734768867492676,4.734768867492676,0
2014-07-07,4.756289958953857,4.777811714703455,4.7347682032042595,4.773507281454866,348153
2014-07-08,4.795029163360596,4.842376698860736,4.734768327774942,4.7562900840907725,256452
2014-07-09,4.838073253631592,4.859595014343047,4.79933416644966,4.795030142702124,107440
2014-07-10,4.872507572174072,5.014550608430496,4.7605951630432095,4.838072921596359,1950380
2014-07-13,4.872507572174072,4.872507572174072,4.872507572174072,4.872507572174072,0
2014-07-14,5.130767345428467,5.225462830229831,4.997332780004118,5.070506507737894,568080
2014-07-15,5.182419300079346,5.29433210809026,5.143680219576077,5.1307673295727785,240228
2014-07-16,5.1652021408081055,5.20824565617886,5.126463059073103,5.18241946485773,173793
2014-07-17,5.216854572296143,5.315854502168376,5.139376402004257,5.165202595599359,881687
2014-07-20,5.203941345214844,5.294332401229496,5.165202262566651,5.21685423593311,177393
2014-07-21,5.1652021408081055,5.238375870642358,5.1565932735366005,5.203941222543108,192943
2014-07-22,5.1652021408081055,5.229767003370853,5.1479848167584805,5.1652021408081055,484483
2014-07-24,5.182419300079346,5.2297668370870225,5.143680219576077,5.165201976577157,133740
2014-07-27,5.135072231292725,5.165202447545516,5.104941604546524,5.182419772617598,25065
2014-07-30,5.135072231292725,5.135072231292725,5.135072231292725,5.135072231292725,0
2014-07-31,5.122159004211426,5.165202522765168,5.074811462197041,5.135072306073598,537432
2014-08-03,5.092029094696045,5.122159313205218,5.079116202548319,5.122159313205218,43974
2014-08-04,5.126463413238525,5.165202497649846,5.0791158714543645,5.092028762760333,1070142
2014-08-05,5.126463413238525,5.126463413238525,5.126463413238525,5.126463413238525,0
2014-08-06,5.126463413238525,5.126463413238525,5.126463413238525,5.126463413238525,0
2014-08-07,5.169506549835205,5.18672387380287,5.143680358637017,5.147984792252279,1313511
2014-08-10,5.1867241859436035,5.251289052084559,5.160897993191177,5.169506860939788,44739
2014-08-11,5.216854572296143,5.268506548992925,5.165202595599359,5.186724355179708,64434
2014-08-12,5.191029071807861,5.208246398310813,5.17381174530491,5.216854856315567,47519
2014-08-13,5.1953325271606445,5.2469845010184395,5.1652023117002805,5.191028503875877,778412
2014-08-14,5.1652021408081055,5.186723898493483,5.1652021408081055,5.195332355271603,428059
2014-08-17,5.139376163482666,5.165202355879158,5.036072214883499,5.165202355879158,365475
2014-08-18,5.044681549072266,5.079116201790019,5.027464222713388,5.139376638799369,260362
2014-08-19,5.053289413452148,5.0963329295402255,5.02315919848653,5.044680956530568,137960
2014-08-20,5.079116344451904,5.0963336712943805,5.057594583275446,5.053290148941464,52583
2014-08-21,5.160898685455322,5.246985322021747,5.079116483340585,5.079116483340585,662903
2014-08-24,5.152288436889648,5.165201325264681,5.122157816690147,5.160896892308563,60576
2014-08-25,5.2598981857299805,5.6645055490199345,5.143680928209191,5.152289796392996,724253
2014-08-26,5.2598981857299805,5.2598981857299805,5.2598981857299805,5.2598981857299805,0
2014-08-27,5.371810436248779,5.401941063487667,5.30294113483432,5.384723738134052,278326
2014-08-28,5.384724140167236,5.466506339079558,5.315854833610872,5.371810837317833,213284
2014-08-31,5.410548686981201,5.423461986876126,5.367505585478175,5.384722908178055,154076
2014-09-01,5.440680980682373,5.466506767417915,5.423463652694186,5.4105503488329365,101146
2014-09-02,5.419158458709717,5.561201497331733,5.380419373541272,5.440680218302567,132489
2014-09-03,5.40194034576416,5.4622007712486615,5.380418589308255,5.419157668830212,126475
2014-09-04,5.40194034576416,5.44498344818261,5.380418589308255,5.40194034576416,20522
2014-09-07,5.40194034576416,5.4363749918962645,5.380418589308255,5.40194034576416,50506
2014-09-08,5.36320161819458,5.401940700258733,5.358897184522254,5.401940700258733,60760
2014-09-09,5.500940322875977,5.582722922328545,5.389027918588699,5.3632017265264675,922846
2014-09-10,5.500940322875977,5.569809621050731,5.423462567676076,5.500940322875977,69294
2014-09-11,5.436374664306641,5.496635496653255,5.380418265090499,5.500939519290392,22929
2014-09-14,5.414853096008301,5.492331253057158,5.389027317320915,5.436374851910022,117124
2014-09-15,5.4449849128723145,5.509550199607959,5.423463561120571,5.414854692025097,89520
2014-09-16,5.561201572418213,5.591331789958963,5.393332337919549,5.444984315343732,129233
2014-09-17,5.608548164367676,5.660200133029939,5.552591762360218,5.5612006290506075,210785
2014-09-18,5.668809413909912,5.70324406220071,5.660200546590519,5.608548574154323,212187
2014-09-21,5.6558966636657715,5.690331312810398,5.599940256182403,5.668809554471657,57326
