datetime,open,high,low,close,volume
2001-05-15 10:00:00,0.83901892,0.83901892,0.82720175,0.83121954,2580482.93698101
2001-05-16 10:00:00,0.82720175,0.83641912,0.82318396,0.82602006,2397021.04259606
2001-05-17 10:00:00,0.82720175,0.82720175,0.82011147,0.82436565,4863221.09748902
2001-05-20 10:00:00,0.81562088,0.82129317,0.81538458,0.81656627,766131.11661171
2001-05-21 10:00:00,0.81325749,0.85083609,0.809476,0.83145593,5148484.03382283
2001-05-22 10:00:00,0.82720175,0.83287404,0.82720175,0.82932884,2090010.08649429
2001-05-23 10:00:00,0.82152946,0.82838344,0.81703899,0.82625635,3766638.55210736
2001-05-24 10:00:00,0.83736451,0.8449275,0.82743805,0.83381934,2338039.05902303
2001-05-27 10:00:00,0.83901892,0.8449275,0.83145593,0.840437,1078727.16728423
2001-05-28 10:00:00,0.8449275,0.84610919,0.83901892,0.8420914,1362847.69791038
2001-05-29 10:00:00,0.83311033,0.84374581,0.83311033,0.83854623,3139288.57331452
2001-05-30 10:00:00,0.82791076,0.83192864,0.82720175,0.82885615,2379715.7116912
2001-05-31 10:00:00,0.82720175,0.83311033,0.81609359,0.81892978,3899326.85948541
2001-06-03 10:00:00,0.81538458,0.81538458,0.79647714,0.80144032,1357220.29201712
2001-06-05 10:00:00,0.80120403,0.81420289,0.79175025,0.80120403,5652242.63957635
2001-06-06 10:00:00,0.79293194,0.80356741,0.79293194,0.80096761,6012946.66393791
2001-06-07 10:00:00,0.79647714,0.80356741,0.79647714,0.80049493,2502376.23563539
2001-06-10 10:00:00,0.80380371,0.80380371,0.76811591,0.78796875,3058685.50394106
2001-06-11 10:00:00,0.78796875,0.80356741,0.78796875,0.79482273,5742365.75651361
2001-06-12 10:00:00,0.81514829,0.82625635,0.80333112,0.81514829,4551048.16004156
2001-06-13 10:00:00,0.82129317,0.82696545,0.81065769,0.81585727,4814097.65205984
2001-06-14 10:00:00,0.809476,0.81656627,0.809476,0.81443918,2220625.13906956
2001-06-17 10:00:00,0.8049855,0.81562088,0.8049855,0.81373018,1007728.76811958
2001-06-18 10:00:00,0.8040401,0.82720175,0.8040401,0.81822068,2967462.29261865
2001-06-19 10:00:00,0.81585727,0.81892978,0.81089408,0.81609359,3476425.19104038
2001-06-20 10:00:00,0.81656627,0.81774797,0.81538458,0.81562088,4547324.76366105
2001-06-21 10:00:00,0.81538458,0.82247486,0.8130212,0.81609359,8705850.78481671
2001-06-24 10:00:00,0.81538458,0.81538458,0.78607796,0.80356741,2477158.68742196
2001-06-25 10:00:00,0.8059308,0.81609359,0.8059308,0.81325749,6102900.53558515
2001-06-26 10:00:00,0.81538458,0.81562088,0.81349379,0.81538458,2350097.78593717
2001-06-27 10:00:00,0.81538458,0.81798438,0.81538458,0.81609359,10330478.63507021
2001-06-28 10:00:00,0.81538458,0.81892978,0.81065769,0.81538458,2042409.84867532
2001-07-02 10:00:00,0.82365655,0.83665553,0.81160309,0.82436565,4252076.35521589
2001-07-03 10:00:00,0.81538458,0.85059979,0.81538458,0.83547372,4649591.23015746
2001-07-04 10:00:00,0.84610919,0.85414487,0.84256411,0.84918168,3989619.22171269
2001-07-05 10:00:00,0.85059979,0.85674467,0.83098324,0.83830991,2237168.86616931
2001-07-08 10:00:00,0.83429203,0.85201778,0.83429203,0.8484727,4456016.92969363
2001-07-09 10:00:00,0.85059979,0.85083609,0.83712812,0.8458729,2383142.92881417
2001-07-10 10:00:00,0.84350942,0.849418,0.83901892,0.8439821,2661170.62899949
2001-07-11 10:00:00,0.83901892,0.83901892,0.82720175,0.83051053,3523940.80621435
2001-07-12 10:00:00,0.83074695,0.83311033,0.82861983,0.83074695,1220470.09767851
2001-07-15 10:00:00,0.81774797,0.82365655,0.81514829,0.81916608,2594234.11679538
2001-07-16 10:00:00,0.81538458,0.81538458,0.79198654,0.80238572,1133604.9525742
2001-07-17 10:00:00,0.78347828,0.79647714,0.76220733,0.76906131,3178045.7447298
2001-07-18 10:00:00,0.77426079,0.77993308,0.76386173,0.77615158,2592964.77712021
2001-07-19 10:00:00,0.79033216,0.79151395,0.7730791,0.77946039,2191557.26050811
2001-07-22 10:00:00,0.77946039,0.79056855,0.77946039,0.78276917,1155733.77424471
2001-07-24 10:00:00,0.79151395,0.8040401,0.78016937,0.79033216,2652412.1852408
2001-07-25 10:00:00,0.80214933,0.80356741,0.78584166,0.79435005,3389136.93271101
2001-07-26 10:00:00,0.79175025,0.79175025,0.76811591,0.77544258,1932146.54222532
2001-07-29 10:00:00,0.76504342,0.77686059,0.76504342,0.77237009,811954.27888545
2001-07-30 10:00:00,0.7704793,0.77993308,0.76835221,0.7711884,3698644.25684061
2001-07-31 10:00:00,0.75866213,0.75866213,0.73266441,0.73762759,3062916.63619164
2001-08-01 10:00:00,0.73030097,0.73266441,0.71210251,0.72486508,527508628.05716455
2001-08-02 10:00:00,0.74448157,0.75275359,0.72084724,0.72439239,3007446.49238659
2001-08-05 10:00:00,0.73975468,0.74211814,0.72321067,0.72793752,853123.19568355
