datetime,open,high,low,close,volume,res
1975-11-06 23:00:00,4.42,4.42,4.42,4.42,0,1d
1975-11-09 23:00:00,4.43,4.43,4.43,4.43,0,1d
1975-11-10 23:00:00,4.46,4.46,4.46,4.46,0,1d
1975-11-11 23:00:00,4.42,4.42,4.42,4.42,0,1d
1975-11-12 23:00:00,4.405,4.405,4.405,4.405,0,1d
1975-11-13 23:00:00,4.38,4.38,4.38,4.38,0,1d
1975-11-16 23:00:00,4.345,4.345,4.345,4.345,0,1d
1975-11-17 23:00:00,4.28,4.28,4.28,4.28,0,1d
1975-11-18 23:00:00,4.34,4.34,4.34,4.34,0,1d
1975-11-19 23:00:00,4.33,4.33,4.33,4.33,0,1d
1975-11-20 23:00:00,4.255,4.255,4.255,4.255,0,1d
1975-11-23 23:00:00,4.255,4.255,4.255,4.255,0,1d
1975-11-24 23:00:00,4.27,4.27,4.27,4.27,0,1d
1975-11-25 23:00:00,4.21,4.21,4.21,4.21,0,1d
1975-11-27 23:00:00,4.21,4.21,4.21,4.21,0,1d
1975-11-30 23:00:00,4.075,4.075,4.075,4.075,0,1d
1975-12-01 23:00:00,4.125,4.125,4.125,4.125,0,1d
1975-12-02 23:00:00,4.057,4.057,4.057,4.057,0,1d
1975-12-03 23:00:00,4.055,4.055,4.055,4.055,0,1d
1975-12-04 23:00:00,4.015,4.015,4.015,4.015,0,1d
1975-12-07 23:00:00,3.99,3.99,3.99,3.99,0,1d
1975-12-08 23:00:00,3.945,3.945,3.945,3.945,0,1d
1975-12-09 23:00:00,4.015,4.015,4.015,4.015,0,1d
1975-12-10 23:00:00,4.045,4.045,4.045,4.045,0,1d
1975-12-11 23:00:00,3.985,3.985,3.985,3.985,0,1d
1975-12-14 23:00:00,3.91,3.91,3.91,3.91,0,1d
1975-12-15 23:00:00,4.02,4.02,4.02,4.02,0,1d
1975-12-16 23:00:00,4.09,4.09,4.09,4.09,0,1d
1975-12-17 23:00:00,4.04,4.04,4.04,4.04,0,1d
1975-12-18 23:00:00,4.1,4.1,4.1,4.1,0,1d
1975-12-21 23:00:00,4.21,4.21,4.21,4.21,0,1d
1975-12-22 23:00:00,4.28,4.28,4.28,4.28,0,1d
1975-12-23 23:00:00,4.27,4.27,4.27,4.27,0,1d
1975-12-28 23:00:00,4.21,4.21,4.21,4.21,0,1d
1975-12-29 23:00:00,4.18,4.18,4.18,4.18,0,1d
1975-12-30 23:00:00,4.165,4.165,4.165,4.165,0,1d
1976-01-01 23:00:00,4.165,4.165,4.165,4.165,0,1d
1976-01-04 23:00:00,4.24,4.24,4.24,4.24,0,1d
1976-01-05 23:00:00,4.32,4.32,4.32,4.32,0,1d
1976-01-06 23:00:00,4.325,4.325,4.325,4.325,0,1d
1976-01-07 23:00:00,4.25,4.25,4.25,4.25,0,1d
1976-01-08 23:00:00,4.235,4.235,4.235,4.235,0,1d
1976-01-11 23:00:00,4.265,4.265,4.265,4.265,0,1d
1976-01-12 23:00:00,4.185,4.185,4.185,4.185,0,1d
1976-01-13 23:00:00,4.13,4.13,4.13,4.13,0,1d
1976-01-14 23:00:00,4.12,4.12,4.12,4.12,0,1d
1976-01-15 23:00:00,3.97,3.97,3.97,3.97,0,1d
1976-01-18 23:00:00,3.995,3.995,3.995,3.995,0,1d
1976-01-19 23:00:00,3.85,3.85,3.85,3.85,0,1d
1976-01-20 23:00:00,3.89,3.89,3.89,3.89,0,1d
1976-01-21 23:00:00,3.94,3.94,3.94,3.94,0,1d
1976-01-22 23:00:00,3.945,3.945,3.945,3.945,0,1d
1976-01-25 23:00:00,3.815,3.815,3.815,3.815,0,1d
1976-01-26 23:00:00,3.903,3.903,3.903,3.903,0,1d
1976-01-27 23:00:00,3.925,3.925,3.925,3.925,0,1d
1976-01-28 23:00:00,3.985,3.985,3.985,3.985,0,1d
