datetime,open,high,low,close,volume
2015-03-11 10:00:00,110.45,110.45,105.0,107.71,283698.0
2015-03-12 10:00:00,106.65,106.85,105.0,105.46,71429.0
2015-03-15 10:00:00,107.99,108.0,103.2,105.02,55881.0
2015-03-16 10:00:00,112.45,113.51,111.1,112.05,399665.0
2015-03-17 10:00:00,112.98,121.69,110.0,117.08,348400.0
2015-03-18 10:00:00,119.9,124.87,116.9,121.93,397504.0
2015-03-19 10:00:00,126.0,132.78999,125.0,129.2,347992.0
2015-03-22 10:00:00,129.00999,132.0,124.33,127.5,85320.0
2015-03-23 10:00:00,127.9,131.5,125.5,128.75,73109.0
2015-03-24 10:00:00,130.00999,131.35001,122.0,126.74,94192.0
2015-03-25 10:00:00,124.0,124.0,118.0,119.74,254358.0
2015-03-26 10:00:00,116.28,122.88,113.0,118.48,250813.0
2015-03-29 10:00:00,118.9,119.0,116.0,117.29,75336.0
2015-03-30 10:00:00,117.5,117.5,115.02,116.03,106843.0
2015-03-31 10:00:00,116.48,117.49,113.31,114.43,133021.0
2015-04-01 10:00:00,113.41,117.43,113.12,115.92,93579.0
2015-04-02 10:00:00,115.25,115.9,111.5,113.34,180397.0
2015-04-05 10:00:00,113.0,113.0,109.1,110.79,61299.0
2015-04-06 10:00:00,111.0,113.49,109.0,111.44,82795.0
2015-04-07 10:00:00,112.0,113.5,111.01,112.2,99792.0
2015-04-08 10:00:00,110.5,115.84,109.0,113.54,332743.0
2015-04-09 10:00:00,115.0,116.88,113.0,114.96,162607.0
2015-04-14 10:00:00,115.0,116.5,114.15,115.64,123499.0
2015-04-15 10:00:00,115.75,115.99,114.2,115.1,290417.0
2015-04-16 10:00:00,114.2,117.98,114.2,116.48,266735.0
2015-04-19 10:00:00,115.5,115.5,113.6,114.57,180926.0
2015-04-20 10:00:00,113.3,113.9,110.26,112.32,110264.0
2015-04-21 10:00:00,112.0,112.0,110.32,111.04,49396.0
2015-04-22 10:00:00,111.0,112.0,109.6,110.77,100795.0
2015-04-23 10:00:00,110.0,111.0,109.5,110.14,56247.0
2015-04-26 10:00:00,109.6,110.0,107.1,108.48,109831.0
2015-04-27 10:00:00,108.5,108.5,104.7,106.08,150906.0
2015-04-28 10:00:00,105.0,109.9,103.62,107.11,146200.0
2015-04-29 10:00:00,108.98,110.0,106.05,108.53,180448.0
2015-04-30 10:00:00,109.49,114.01,109.49,112.27,402024.0
2015-05-03 10:00:00,111.0,113.6,111.0,112.54,61917.0
