timestamp,open,high,low,close,volume
2017-01-02 08:00:00,979.7,979.7,979.7,979.7,0
2017-01-03 08:00:00,982.5,982.5,982.5,982.5,0
2017-01-04 08:00:00,987.73,987.73,987.73,987.73,0
2017-01-05 08:00:00,986.52,986.52,986.52,986.52,0
2017-01-08 08:00:00,983.94,983.94,983.94,983.94,0
2017-01-09 08:00:00,974.22,974.22,974.22,974.22,0
2017-01-10 08:00:00,979.71,979.71,979.71,979.71,0
2017-01-11 08:00:00,977.19,977.19,977.19,977.19,0
2017-01-12 08:00:00,987.92,987.92,987.92,987.92,0
2017-01-15 08:00:00,1002.23,1002.23,1002.23,1002.23,0
2017-01-16 08:00:00,1015.65,1015.65,1015.65,1015.65,0
2017-01-17 08:00:00,1032.98,1032.98,1032.98,1032.98,0
2017-01-18 08:00:00,1015.34,1015.34,1015.34,1015.34,0
2017-01-19 08:00:00,967.64,967.64,967.64,967.64,0
2017-01-22 08:00:00,969.94,969.94,969.94,969.94,0
2017-01-23 08:00:00,991.37,991.37,991.37,991.37,0
2017-01-24 08:00:00,991.0,991.0,991.0,991.0,0
2017-01-26 08:00:00,1001.0,1001.0,1001.0,1001.0,0
2017-01-29 08:00:00,1006.0,1006.0,1006.0,1006.0,0
2017-01-30 08:00:00,980.41,980.41,980.41,980.41,0
2017-01-31 08:00:00,955.5,955.5,955.5,955.5,0
2017-02-01 08:00:00,957.7,957.7,957.7,957.7,0
2017-02-02 08:00:00,979.49,979.49,979.49,979.49,0
2017-02-05 08:00:00,998.14,998.14,998.14,998.14,0
2017-02-06 08:00:00,1007.53,1007.53,1007.53,1007.53,0
2017-02-07 08:00:00,1032.94,1032.94,1032.94,1032.94,0
2017-02-08 08:00:00,1027.77,1027.77,1027.77,1027.77,0
2017-02-09 08:00:00,1019.28,1019.28,1019.28,1019.28,0
2017-02-12 08:00:00,1024.45,1024.45,1024.45,1024.45,0
2017-02-13 08:00:00,1006.13,1006.13,1006.13,1006.13,0
2017-02-14 08:00:00,1001.07,1001.07,1001.07,1001.07,0
2017-02-15 08:00:00,995.73,995.73,995.73,995.73,0
2017-02-16 08:00:00,1010.06,1010.06,1010.06,1010.06,0
2017-02-19 08:00:00,1009.14,1009.14,1009.14,1009.14,0
2017-02-20 08:00:00,1006.23,1006.23,1006.23,1006.23,0
2017-02-21 08:00:00,1025.15,1025.15,1025.15,1025.15,0
2017-02-22 08:00:00,1020.45,1020.45,1020.45,1020.45,0
2017-02-23 08:00:00,993.79,993.79,993.79,993.79,0
2017-02-26 08:00:00,987.9,987.9,987.9,987.9,0
2017-02-27 08:00:00,969.96,969.96,969.96,969.96,0
2017-02-28 08:00:00,959.27,959.27,959.27,959.27,0
2017-03-01 08:00:00,962.47,962.47,962.47,962.47,0
2017-03-02 08:00:00,981.88,981.88,981.88,981.88,0
2017-03-05 08:00:00,991.03,991.03,991.03,991.03,0
2017-03-06 08:00:00,991.17,991.17,991.17,991.17,0
2017-03-07 08:00:00,992.12,992.12,992.12,992.12,0
2017-03-08 08:00:00,999.87,999.87,999.87,999.87,0
2017-03-09 08:00:00,1011.84,1011.84,1011.84,1011.84,0
2017-03-12 08:00:00,1016.43,1016.43,1016.43,1016.43,0
2017-03-13 08:00:00,1020.29,1020.29,1020.29,1020.29,0
2017-03-14 08:00:00,1015.77,1015.77,1015.77,1015.77,0
2017-03-15 08:00:00,1025.92,1025.92,1025.92,1025.92,0
2017-03-16 08:00:00,1043.96,1043.96,1043.96,1043.96,0
2017-03-19 08:00:00,1052.6,1052.6,1052.6,1052.6,0
2017-03-20 08:00:00,1045.37,1045.37,1045.37,1045.37,0
2017-03-21 08:00:00,1063.77,1063.77,1063.77,1063.77,0
2017-03-22 08:00:00,1075.11,1075.11,1075.11,1075.11,0
2017-03-23 08:00:00,1088.67,1088.67,1088.67,1088.67,0
2017-03-26 08:00:00,1103.54,1103.54,1103.54,1103.54,0
2017-03-27 08:00:00,1102.41,1102.41,1102.41,1102.41,0
2017-03-28 08:00:00,1110.73,1110.73,1110.73,1110.73,0
2017-03-29 08:00:00,1114.21,1114.21,1114.21,1114.21,0
2017-03-30 08:00:00,1117.35,1117.35,1117.35,1117.35,0
2017-04-02 08:00:00,1122.29,1122.29,1122.29,1122.29,0
2017-04-03 08:00:00,1132.79,1132.79,1132.79,1132.79,0
2017-04-04 08:00:00,1150.86,1150.86,1150.86,1150.86,0
2017-04-05 08:00:00,1160.71,1160.71,1160.71,1160.71,0
2017-04-06 08:00:00,1173.06,1173.06,1173.06,1173.06,0
2017-04-09 08:00:00,1173.02,1173.02,1173.02,1173.02,0
2017-04-10 08:00:00,1173.93,1173.93,1173.93,1173.93,0
2017-04-11 08:00:00,1194.31,1194.31,1194.31,1194.31,0
2017-04-12 08:00:00,1187.78,1187.78,1187.78,1187.78,0
2017-04-13 08:00:00,1184.19,1184.19,1184.19,1184.19,0
2017-04-18 08:00:00,1191.96,1191.96,1191.96,1191.96,0
2017-04-19 08:00:00,1179.68,1179.68,1179.68,1179.68,0
2017-04-20 08:00:00,1179.55,1179.55,1179.55,1179.55,0
2017-04-23 08:00:00,1155.54,1155.54,1155.54,1155.54,0
2017-04-24 08:00:00,1151.32,1151.32,1151.32,1151.32,0
2017-04-26 08:00:00,1167.34,1167.34,1167.34,1167.34,0
2017-04-27 08:00:00,1165.12,1165.12,1165.12,1165.12,0
2017-04-30 08:00:00,1151.21,1151.21,1151.21,1151.21,0
2017-05-02 08:00:00,1166.03,1166.03,1166.03,1166.03,0
2017-05-03 08:00:00,1165.98,1165.98,1165.98,1165.98,0
2017-05-04 08:00:00,1181.25,1181.25,1181.25,1181.25,0
2017-05-07 08:00:00,1191.99,1191.99,1191.99,1191.99,0
2017-05-08 08:00:00,1203.98,1203.98,1203.98,1203.98,0
2017-05-09 08:00:00,1210.92,1210.92,1210.92,1210.92,0
2017-05-10 08:00:00,1206.65,1206.65,1206.65,1206.65,0
2017-05-11 08:00:00,1206.78,1206.78,1206.78,1206.78,0
2017-05-14 08:00:00,1210.61,1210.61,1210.61,1210.61,0
2017-05-15 08:00:00,1214.44,1214.44,1214.44,1214.44,0
2017-05-16 08:00:00,1208.83,1208.83,1208.83,1208.83,0
2017-05-17 08:00:00,1211.15,1211.15,1211.15,1211.15,0
2017-05-18 08:00:00,1197.87,1197.87,1197.87,1197.87,0
2017-05-21 08:00:00,1207.51,1207.51,1207.51,1207.51,0
2017-05-22 08:00:00,1162.86,1162.86,1162.86,1162.86,0
2017-05-23 08:00:00,1167.48,1167.48,1167.48,1167.48,0
2017-05-24 08:00:00,1181.22,1181.22,1181.22,1181.22,0
2017-05-25 08:00:00,1192.72,1192.72,1192.72,1192.72,0
2017-05-28 08:00:00,1193.39,1193.39,1193.39,1193.39,0
2017-05-29 08:00:00,1189.24,1189.24,1189.24,1189.24,0
2017-05-30 08:00:00,1189.32,1189.32,1189.32,1189.32,0
2017-05-31 08:00:00,1176.93,1176.93,1176.93,1176.93,0
2017-06-01 08:00:00,1185.18,1185.18,1185.18,1185.18,0
2017-06-04 08:00:00,1195.98,1195.98,1195.98,1195.98,0
2017-06-05 08:00:00,1193.21,1193.21,1193.21,1193.21,0
2017-06-06 08:00:00,1200.39,1200.39,1200.39,1200.39,0
2017-06-07 08:00:00,1208.71,1208.71,1208.71,1208.71,0
2017-06-08 08:00:00,1221.49,1221.49,1221.49,1221.49,0
2017-06-11 08:00:00,1230.47,1230.47,1230.47,1230.47,0
2017-06-12 08:00:00,1228.96,1228.96,1228.96,1228.96,0
2017-06-13 08:00:00,1229.51,1229.51,1229.51,1229.51,0
2017-06-14 08:00:00,1225.62,1225.62,1225.62,1225.62,0
2017-06-15 08:00:00,1224.46,1224.46,1224.46,1224.46,0
2017-06-18 08:00:00,1222.37,1222.37,1222.37,1222.37,0
2017-06-19 08:00:00,1222.76,1222.76,1222.76,1222.76,0
2017-06-20 08:00:00,1220.55,1220.55,1220.55,1220.55,0
2017-06-21 08:00:00,1223.46,1223.46,1223.46,1223.46,0
2017-06-22 08:00:00,1225.47,1225.47,1225.47,1225.47,0
2017-06-28 08:00:00,1230.4,1230.4,1230.4,1230.4,0
2017-07-02 08:00:00,1243.49,1243.49,1243.49,1243.49,0
2017-07-03 08:00:00,1247.53,1247.53,1247.53,1247.53,0
2017-07-04 08:00:00,1263.54,1263.54,1263.54,1263.54,0
2017-07-05 08:00:00,1266.27,1266.27,1266.27,1266.27,0
2017-07-06 08:00:00,1266.45,1266.45,1266.45,1266.45,0
2017-07-09 08:00:00,1266.76,1266.76,1266.76,1266.76,0
2017-07-10 08:00:00,1288.13,1288.13,1288.13,1288.13,0
2017-07-11 08:00:00,1298.56,1298.56,1298.56,1298.56,0
2017-07-12 08:00:00,1287.62,1287.62,1287.62,1287.62,0
2017-07-13 08:00:00,1283.64,1283.64,1283.64,1283.64,0
2017-07-16 08:00:00,1289.71,1289.71,1289.71,1289.71,0
2017-07-17 08:00:00,1286.05,1286.05,1286.05,1286.05,0
2017-07-18 08:00:00,1272.32,1272.32,1272.32,1272.32,0
2017-07-19 08:00:00,1277.94,1277.94,1277.94,1277.94,0
2017-07-20 08:00:00,1284.13,1284.13,1284.13,1284.13,0
2017-07-24 08:00:00,1296.36,1296.36,1296.36,1296.36,0
2017-07-25 08:00:00,1310.36,1310.36,1310.36,1310.36,0
2017-07-26 08:00:00,1319.9,1319.9,1319.9,1319.9,0
2017-07-27 08:00:00,1313.14,1313.14,1313.14,1313.14,0
2017-07-30 08:00:00,1304.75,1304.75,1304.75,1304.75,0
2017-07-31 08:00:00,1302.09,1302.09,1302.09,1302.09,0
2017-08-01 08:00:00,1307.55,1307.55,1307.55,1307.55,0
2017-08-02 08:00:00,1311.99,1311.99,1311.99,1311.99,0
2017-08-03 08:00:00,1321.81,1321.81,1321.81,1321.81,0
2017-08-06 08:00:00,1339.29,1339.29,1339.29,1339.29,0
2017-08-07 08:00:00,1336.6,1336.6,1336.6,1336.6,0
2017-08-08 08:00:00,1339.15,1339.15,1339.15,1339.15,0
2017-08-09 08:00:00,1347.92,1347.92,1347.92,1347.92,0
2017-08-10 08:00:00,1347.17,1347.17,1347.17,1347.17,0
2017-08-13 08:00:00,1334.02,1334.02,1334.02,1334.02,0
2017-08-14 08:00:00,1321.16,1321.16,1321.16,1321.16,0
2017-08-15 08:00:00,1302.34,1302.34,1302.34,1302.34,0
2017-08-16 08:00:00,1300.39,1300.39,1300.39,1300.39,0
2017-08-17 08:00:00,1291.61,1291.61,1291.61,1291.61,0
2017-08-20 08:00:00,1268.65,1268.65,1268.65,1268.65,0
2017-08-21 08:00:00,1265.07,1265.07,1265.07,1265.07,0
2017-08-22 08:00:00,1265.25,1265.25,1265.25,1265.25,0
2017-08-23 08:00:00,1255.43,1255.43,1255.43,1255.43,0
2017-08-24 08:00:00,1251.67,1251.67,1251.67,1251.67,0
2017-08-27 08:00:00,1262.03,1262.03,1262.03,1262.03,0
2017-08-28 08:00:00,1263.02,1263.02,1263.02,1263.02,0
2017-08-29 08:00:00,1268.35,1268.35,1268.35,1268.35,0
2017-08-30 08:00:00,1277.56,1277.56,1277.56,1277.56,0
2017-09-05 08:00:00,1284.18,1284.18,1284.18,1284.18,0
2017-09-06 08:00:00,1284.64,1284.64,1284.64,1284.64,0
2017-09-07 08:00:00,1299.81,1299.81,1299.81,1299.81,0
2017-09-10 08:00:00,1314.76,1314.76,1314.76,1314.76,0
2017-09-11 08:00:00,1330.34,1330.34,1330.34,1330.34,0
