timestamp,open,high,low,close,volume
1998-01-01 08:00:00,1000.0,1000.25,1000.0,1000.25,0
1998-01-04 08:00:00,1000.25,1000.25,998.3900146,998.3900146,0
1998-01-05 08:00:00,998.3900146,998.3900146,996.25,996.25,0
1998-01-06 08:00:00,996.25,996.25,992.8699951,992.8699951,0
1998-01-07 08:00:00,992.8699951,992.8699951,989.3499756,989.3499756,0
1998-01-08 08:00:00,989.3499756,989.3499756,984.3800049,984.3800049,0
1998-01-11 08:00:00,984.3800049,984.3800049,980.6300049,980.6300049,0
1998-01-12 08:00:00,980.6300049,980.6300049,971.1500244,971.1500244,0
1998-01-13 08:00:00,971.1500244,971.1500244,966.6900024,966.6900024,0
1998-01-14 08:00:00,966.6900024,967.8499756,966.6900024,967.8499756,0
1998-01-15 08:00:00,967.8499756,970.210022,967.8499756,970.210022,0
1998-01-18 08:00:00,970.210022,970.8499756,970.210022,970.8499756,0
1998-01-19 08:00:00,970.8499756,970.8499756,963.4000244,963.4000244,0
1998-01-20 08:00:00,963.4000244,963.4000244,960.7299805,960.7299805,0
1998-01-21 08:00:00,960.7299805,960.7299805,954.5900269,954.5900269,0
1998-01-22 08:00:00,954.5900269,954.5900269,953.1699829,953.1699829,0
1998-01-25 08:00:00,953.1699829,953.1699829,947.4799805,947.4799805,0
1998-01-26 08:00:00,947.4799805,947.4799805,939.0300293,939.0300293,0
1998-01-27 08:00:00,939.0300293,939.0300293,924.0599976,924.0599976,0
1998-02-01 08:00:00,924.0599976,924.0599976,912.8099976,912.8099976,0
1998-02-02 08:00:00,912.8099976,912.8099976,889.1599731,889.1599731,0
1998-02-03 08:00:00,889.1599731,901.5900269,889.1599731,901.5900269,0
1998-02-04 08:00:00,901.5900269,912.0499878,901.5900269,912.0499878,0
1998-02-05 08:00:00,912.0499878,920.6900024,912.0499878,920.6900024,0
1998-02-08 08:00:00,920.6900024,935.1900024,920.6900024,935.1900024,0
1998-02-09 08:00:00,935.1900024,935.3800049,935.1900024,935.3800049,0
1998-02-10 08:00:00,935.3800049,935.3800049,917.9299927,917.9299927,0
1998-02-11 08:00:00,917.9299927,918.6799927,917.9299927,918.6799927,0
1998-02-12 08:00:00,918.6799927,920.0,918.6799927,920.0,0
1998-02-15 08:00:00,920.0,920.0,914.0200195,914.0200195,0
1998-02-16 08:00:00,914.0200195,914.0200195,913.9299927,913.9299927,0
1998-02-17 08:00:00,913.9299927,913.9299927,911.4500122,911.4500122,0
1998-02-18 08:00:00,911.4500122,916.1900024,911.4500122,916.1900024,0
1998-02-19 08:00:00,916.1900024,919.9500122,916.1900024,919.9500122,0
1998-02-22 08:00:00,919.9500122,919.9500122,912.6699829,912.6699829,0
1998-02-23 08:00:00,912.6699829,914.6599731,912.6699829,914.6599731,0
1998-02-24 08:00:00,914.6599731,914.6599731,913.8300171,913.8300171,0
1998-02-25 08:00:00,913.8300171,917.710022,913.8300171,917.710022,0
1998-02-26 08:00:00,917.710022,918.289978,917.710022,918.289978,0
1998-03-01 08:00:00,918.289978,918.289978,917.0900269,917.0900269,0
1998-03-02 08:00:00,917.0900269,925.4199829,917.0900269,925.4199829,0
1998-03-03 08:00:00,925.4199829,932.4199829,925.4199829,932.4199829,0
1998-03-04 08:00:00,932.4199829,944.5200195,932.4199829,944.5200195,0
1998-03-05 08:00:00,944.5200195,944.5200195,936.0200195,936.0200195,0
1998-03-08 08:00:00,936.0200195,936.0200195,933.0800171,933.0800171,0
1998-03-09 08:00:00,933.0800171,933.0800171,929.4199829,929.4199829,0
1998-03-10 08:00:00,929.4199829,929.4199829,927.8300171,927.8300171,0
1998-03-11 08:00:00,927.8300171,932.5800171,927.8300171,932.5800171,0
1998-03-12 08:00:00,932.5800171,938.8599854,932.5800171,938.8599854,0
1998-03-15 08:00:00,938.8599854,939.289978,938.8599854,939.289978,0
1998-03-16 08:00:00,939.289978,949.0,939.289978,949.0,0
1998-03-17 08:00:00,949.0,949.0,946.7700195,946.7700195,0
1998-03-18 08:00:00,946.7700195,948.0999756,946.7700195,948.0999756,0
1998-03-19 08:00:00,948.0999756,953.2800293,948.0999756,953.2800293,0
1998-03-22 08:00:00,953.2800293,956.1099854,953.2800293,956.1099854,0
1998-03-23 08:00:00,956.1099854,969.4699707,956.1099854,969.4699707,0
1998-03-24 08:00:00,969.4699707,969.4699707,966.7399902,966.7399902,0
1998-03-25 08:00:00,966.7399902,966.7399902,957.9400024,957.9400024,0
1998-03-26 08:00:00,957.9400024,959.9899902,957.9400024,959.9899902,0
1998-03-29 08:00:00,959.9899902,970.5499878,959.9899902,970.5499878,0
1998-03-30 08:00:00,970.5499878,970.5499878,968.1099854,968.1099854,0
1998-03-31 08:00:00,968.1099854,968.1099854,966.5300293,966.5300293,0
1998-04-01 08:00:00,966.5300293,966.5300293,964.9500122,964.9500122,0
1998-04-02 08:00:00,964.9500122,964.9500122,961.4199829,961.4199829,0
1998-04-05 08:00:00,961.4199829,961.4199829,960.4500122,960.4500122,0
1998-04-09 08:00:00,960.4500122,960.4500122,959.6799927,959.6799927,0
1998-04-12 08:00:00,959.6799927,966.460022,959.6799927,966.460022,0
1998-04-13 08:00:00,966.460022,966.460022,964.25,964.25,0
1998-04-14 08:00:00,964.25,964.25,957.3099976,957.3099976,0
1998-04-15 08:00:00,957.3099976,958.9000244,957.3099976,958.9000244,0
1998-04-16 08:00:00,958.9000244,958.9000244,957.1500244,957.1500244,0
1998-04-21 08:00:00,957.1500244,957.1500244,945.7299805,945.7299805,0
1998-04-22 08:00:00,945.7299805,945.7299805,938.0,938.0,0
1998-04-23 08:00:00,938.0,938.0,929.3699951,929.3699951,0
1998-04-26 07:00:00,929.3699951,929.3699951,927.3900146,927.3900146,0
1998-04-28 07:00:00,927.3900146,928.1300049,927.3900146,928.1300049,0
1998-04-29 07:00:00,928.1300049,928.9299927,928.1300049,928.9299927,0
1998-04-30 07:00:00,928.9299927,928.9299927,924.9099731,924.9099731,0
1998-05-03 07:00:00,924.9099731,924.9099731,914.1599731,914.1599731,0
1998-05-04 07:00:00,914.1599731,914.1599731,896.5599976,896.5599976,0
1998-05-05 07:00:00,896.5599976,897.2700195,896.5599976,897.2700195,0
1998-05-06 07:00:00,897.2700195,902.1599731,897.2700195,902.1599731,0
1998-05-07 07:00:00,902.1599731,903.2399902,902.1599731,903.2399902,0
1998-05-10 07:00:00,903.2399902,903.2399902,901.4500122,901.4500122,0
1998-05-11 07:00:00,901.4500122,901.4500122,897.039978,897.039978,0
1998-05-12 07:00:00,897.039978,897.039978,892.0599976,892.0599976,0
1998-05-13 07:00:00,892.0599976,892.0599976,879.5800171,879.5800171,0
